transaction_id,transaction_date,transaction_time,transaction_amount,transaction_type,payment_method,merchant_category,merchant_name,customer_id,customer_age,customer_gender,city,state,device_type,bank_name,transaction_status,failure_reason,year,month,month_name,day,day_name,week,quarter,hour,is_weekend,transaction_success_flag,amount_bucket,year_month
TXN757739,2023-06-24,09:24:08,1526.6,Travel,UPI QR,Travel,Uber,CUST03890,38,Male,Bangalore,Karnataka,Android,Hdfc Bank,Success,N/A,2023,6,June,24,Saturday,25,2,9,1,1,High,2023-06
TXN132809,2024-03-28,09:26:47,1466.67,Bill Payment,UPI QR,Bill Payment,BESCOM,CUST06000,33,Female,Bangalore,Karnataka,Ios,Bank Of Baroda,Success,N/A,2024,3,March,28,Thursday,13,1,9,0,1,High,2024-03
TXN920201,2024-06-22,08:24:48,1039.51,Entertainment,UPI ID,Entertainment,Spotify,CUST02815,43,Male,Mumbai,Maharashtra,Ios,Sbi,Success,N/A,2024,6,June,22,Saturday,25,2,8,1,1,High,2024-06
TXN715982,2023-02-28,05:21:54,712.68,Food,UPI QR,Food,BigBasket,CUST01715,23,Male,Pune,Maharashtra,Ios,Indusind Bank,Success,N/A,2023,2,February,28,Tuesday,9,1,5,0,1,Medium,2023-02
TXN531910,2024-04-10,07:04:35,228.48,Recharge,UPI ID,Recharge,BSNL,CUST01630,28,Male,Jaipur,Rajasthan,Android,Sbi,Success,N/A,2024,4,April,10,Wednesday,15,2,7,0,1,Medium,2024-04
TXN240282,2023-02-13,19:29:28,600.41,Food,UPI ID,Food,Domino's,CUST03248,26,Male,Mumbai,Maharashtra,Ios,Punjab National Bank,Success,N/A,2023,2,February,13,Monday,7,1,19,0,1,Medium,2023-02
TXN442275,2023-05-21,16:12:45,1178.53,Travel,UPI Lite,Travel,OYO,CUST06143,41,Male,Pune,Maharashtra,Android,Bank Of Baroda,Success,N/A,2023,5,May,21,Sunday,20,2,16,1,1,High,2023-05
TXN921152,2024-02-11,18:21:13,694.52,Bill Payment,UPI,Bill Payment,BESCOM,CUST01794,57,Female,Kochi,Kerala,Android,Sbi,Failed,Insufficient Balance,2024,2,February,11,Sunday,6,1,18,1,0,Medium,2024-02
TXN395019,2024-04-25,11:12:16,862.94,Bill Payment,UPI QR,Bill Payment,Jio,CUST00835,43,Male,Chandigarh,Punjab,Ios,Bank Of Baroda,Success,N/A,2024,4,April,25,Thursday,17,2,11,0,1,Medium,2024-04
TXN603151,2023-10-25,12:35:38,2094.84,Shopping,UPI,Shopping,Myntra,CUST03420,18,Female,Jaipur,Rajasthan,Ios,Yes Bank,Success,N/A,2023,10,October,25,Wednesday,43,4,12,0,1,High,2023-10
TXN679702,2024-02-22,18:33:55,2919.51,Shopping,Mobile Number,Shopping,Myntra,CUST03916,19,Male,Lucknow,Uttar Pradesh,Ios,Hdfc Bank,Success,N/A,2024,2,February,22,Thursday,8,1,18,0,1,High,2024-02
TXN693522,2023-08-20,09:56:58,1301.14,Bill Payment,Mobile Number,Bill Payment,MSEDCL,CUST07361,44,Male,Bangalore,Karnataka,Android,Jio Payments Bank,Success,N/A,2023,8,August,20,Sunday,33,3,9,1,1,High,2023-08
TXN957037,2023-05-15,14:52:40,750.21,Bill Payment,UPI ID,Bill Payment,BESCOM,CUST05560,43,Male,Mumbai,Maharashtra,Android,Paytm Payments Bank,Success,N/A,2023,5,May,15,Monday,20,2,14,0,1,Medium,2023-05
TXN687003,2023-01-05,17:18:31,3036.16,Travel,Mobile Number,Travel,Uber,CUST03005,53,Male,Vadodara,Gujarat,Ios,Sbi,Success,N/A,2023,1,January,5,Thursday,1,1,17,0,1,High,2023-01
TXN769452,2024-06-18,14:23:47,893.71,Bill Payment,UPI Lite,Bill Payment,Airtel,CUST04630,58,Male,Jaipur,Rajasthan,Ios,Bank Of Baroda,Success,N/A,2024,6,June,18,Tuesday,25,2,14,0,1,Medium,2024-06
TXN600976,2023-06-18,20:03:56,367.1,Recharge,UPI ID,Recharge,BSNL,CUST04593,21,Female,Hyderabad,Telangana,Ios,Indusind Bank,Success,N/A,2023,6,June,18,Sunday,24,2,20,1,1,Medium,2023-06
TXN503903,2024-05-25,19:38:43,2017.49,P2P,UPI ID,P2P,Individual Transfer,CUST06567,60,Female,Chennai,Tamil Nadu,Android,Yes Bank,Success,N/A,2024,5,May,25,Saturday,21,2,19,1,1,High,2024-05
TXN377548,2024-01-16,09:08:59,260.48,Food,UPI ID,Food,BigBasket,CUST04313,56,Male,Nagpur,Maharashtra,Android,Paytm Payments Bank,Success,N/A,2024,1,January,16,Tuesday,3,1,9,0,1,Medium,2024-01
TXN924746,2023-08-20,07:38:59,1889.33,Travel,UPI QR,Travel,MakeMyTrip,CUST00453,21,Female,Kolkata,West Bengal,Ios,Axis Bank,Success,N/A,2023,8,August,20,Sunday,33,3,7,1,1,High,2023-08
TXN986533,2024-04-23,10:45:33,282.49,Food,UPI ID,Food,Domino's,CUST07855,43,Male,Hyderabad,Telangana,Ios,Yes Bank,Success,N/A,2024,4,April,23,Tuesday,17,2,10,0,1,Medium,2024-04
TXN455920,2023-01-14,07:35:05,114.9,Recharge,UPI,Recharge,Vi,CUST02718,36,Female,Nagpur,Maharashtra,Android,Jio Payments Bank,Success,N/A,2023,1,January,14,Saturday,2,1,7,1,1,Low,2023-01
TXN572077,2024-01-07,10:47:51,275.72,Food,Mobile Number,Food,Cafe Coffee Day,CUST03731,59,Male,Ahmedabad,Gujarat,Ios,Jio Payments Bank,Success,N/A,2024,1,January,7,Sunday,1,1,10,1,1,Medium,2024-01
TXN380769,2024-04-23,11:55:16,634.26,Food,UPI ID,Food,BigBasket,CUST07248,21,Female,Hyderabad,Telangana,Ios,Indusind Bank,Success,N/A,2024,4,April,23,Tuesday,17,2,11,0,1,Medium,2024-04
TXN240394,2023-09-10,19:37:23,4088.5,P2P,UPI QR,P2P,Individual Transfer,CUST00122,50,Male,Ahmedabad,Gujarat,Ios,Kotak Bank,Success,N/A,2023,9,September,10,Sunday,36,3,19,1,1,High,2023-09
TXN769968,2024-03-15,05:03:03,549.3,Recharge,UPI QR,Recharge,BSNL,CUST01579,22,Male,Kochi,Kerala,Ios,Yes Bank,Success,N/A,2024,3,March,15,Friday,11,1,5,0,1,Medium,2024-03
TXN736842,2024-06-17,20:08:02,296.35,Food,UPI QR,Food,Domino's,CUST01306,19,Male,Kolkata,West Bengal,Ios,Canara Bank,Success,N/A,2024,6,June,17,Monday,25,2,20,0,1,Medium,2024-06
TXN133922,2024-02-15,19:48:23,364.89,Recharge,Mobile Number,Recharge,Airtel,CUST06094,37,Male,Chennai,Tamil Nadu,Android,Paytm Payments Bank,Success,N/A,2024,2,February,15,Thursday,7,1,19,0,1,Medium,2024-02
TXN387391,2023-05-02,13:08:06,343.27,Food,UPI QR,Food,McDonald's,CUST03411,54,Female,Mumbai,Maharashtra,Ios,Axis Bank,Success,N/A,2023,5,May,2,Tuesday,18,2,13,0,1,Medium,2023-05
TXN322899,2023-11-18,21:29:55,1785.89,Travel,Mobile Number,Travel,OYO,CUST05306,59,Male,Bangalore,Karnataka,Android,Axis Bank,Success,N/A,2023,11,November,18,Saturday,46,4,21,1,1,High,2023-11
TXN809863,2023-12-04,09:17:04,500.55,Food,UPI QR,Food,Zomato,CUST02987,35,Male,Delhi,Delhi,Android,Yes Bank,Success,N/A,2023,12,December,4,Monday,49,4,9,0,1,Medium,2023-12
TXN547548,2024-06-24,18:11:26,1537.38,Shopping,UPI QR,Shopping,Meesho,CUST07136,44,Male,Delhi,Delhi,Ios,Kotak Bank,Success,N/A,2024,6,June,24,Monday,26,2,18,0,1,High,2024-06
TXN684782,2024-03-09,20:10:23,1259.43,P2P,UPI ID,P2P,Individual Transfer,CUST05848,61,Male,Delhi,Delhi,Android,Bank Of Baroda,Success,N/A,2024,3,March,9,Saturday,10,1,20,1,1,High,2024-03
TXN195562,2024-01-28,09:46:30,1981.77,Shopping,UPI,Shopping,Meesho,CUST05991,24,Female,Coimbatore,Tamil Nadu,Ios,Kotak Bank,Success,N/A,2024,1,January,28,Sunday,4,1,9,1,1,High,2024-01
TXN109190,2023-10-10,12:25:22,568.39,Recharge,Mobile Number,Recharge,Vi,CUST05086,19,Male,Pune,Maharashtra,Android,Sbi,Failed,VPA Not Found,2023,10,October,10,Tuesday,41,4,12,0,0,Medium,2023-10
TXN924366,2023-10-21,18:29:37,6261.82,P2P,UPI QR,P2P,Individual Transfer,CUST00490,58,Male,Delhi,Delhi,Android,Axis Bank,Success,N/A,2023,10,October,21,Saturday,42,4,18,1,1,Very High,2023-10
TXN396571,2024-05-16,12:09:37,503.56,Bill Payment,UPI QR,Bill Payment,BESCOM,CUST06110,53,Male,Bangalore,Karnataka,Android,Axis Bank,Success,N/A,2024,5,May,16,Thursday,20,2,12,0,1,Medium,2024-05
TXN944769,2024-05-22,20:44:36,210.99,Entertainment,UPI QR,Entertainment,PVR Cinemas,CUST04609,37,Male,Indore,Madhya Pradesh,Android,Punjab National Bank,Failed,Transaction Timeout,2024,5,May,22,Wednesday,21,2,20,0,0,Medium,2024-05
TXN694457,2023-04-16,11:55:33,2241.92,P2P,Mobile Number,P2P,Individual Transfer,CUST04298,41,Male,Vadodara,Gujarat,Android,Indusind Bank,Success,N/A,2023,4,April,16,Sunday,15,2,11,1,1,High,2023-04
TXN558836,2023-08-02,19:34:23,295.9,Food,Mobile Number,Food,Swiggy,CUST03699,27,Female,Bangalore,Karnataka,Ios,Jio Payments Bank,Success,N/A,2023,8,August,2,Wednesday,31,3,19,0,1,Medium,2023-08
TXN333458,2023-04-11,10:21:51,607.94,Food,UPI ID,Food,Cafe Coffee Day,CUST04558,31,Male,Bhopal,Madhya Pradesh,Android,Axis Bank,Success,N/A,2023,4,April,11,Tuesday,15,2,10,0,1,Medium,2023-04
TXN208204,2023-11-16,12:25:35,1595.22,Travel,UPI QR,Travel,Goibibo,CUST03026,29,Male,Kochi,Kerala,Android,Paytm Payments Bank,Success,N/A,2023,11,November,16,Thursday,46,4,12,0,1,High,2023-11
TXN664070,2023-05-21,08:35:31,304.61,Bill Payment,UPI ID,Bill Payment,Jio,CUST00032,50,Male,Hyderabad,Telangana,Ios,Yes Bank,Success,N/A,2023,5,May,21,Sunday,20,2,8,1,1,Medium,2023-05
TXN179845,2024-04-18,15:14:59,560.0,Entertainment,UPI Lite,Entertainment,Spotify,CUST07112,20,Male,Ahmedabad,Gujarat,Android,Icici Bank,Success,N/A,2024,4,April,18,Thursday,16,2,15,0,1,Medium,2024-04
TXN139950,2024-04-01,18:26:25,1243.09,Utilities,Mobile Number,Utilities,Gas Agency,CUST07806,39,Female,Delhi,Delhi,Ios,Yes Bank,Success,N/A,2024,4,April,1,Monday,14,2,18,0,1,High,2024-04
TXN344075,2024-01-18,10:54:18,345.36,Food,UPI QR,Food,Swiggy,CUST03397,40,Male,Lucknow,Uttar Pradesh,Ios,Kotak Bank,Success,N/A,2024,1,January,18,Thursday,3,1,10,0,1,Medium,2024-01
TXN390503,2023-05-25,14:21:58,1387.46,Shopping,UPI ID,Shopping,Amazon,CUST03947,50,Male,Lucknow,Uttar Pradesh,Android,Paytm Payments Bank,Failed,Network Error,2023,5,May,25,Thursday,21,2,14,0,0,High,2023-05
TXN961837,2024-05-14,06:41:51,1511.08,Shopping,Mobile Number,Shopping,Myntra,CUST00672,60,Female,Patna,Bihar,Android,Bank Of Baroda,Success,N/A,2024,5,May,14,Tuesday,20,2,6,0,1,High,2024-05
TXN876315,2023-02-28,13:07:38,606.44,Recharge,Mobile Number,Recharge,Vi,CUST03885,33,Female,Delhi,Delhi,Android,Paytm Payments Bank,Success,N/A,2023,2,February,28,Tuesday,9,1,13,0,1,Medium,2023-02
TXN886678,2024-01-08,06:50:47,2242.6,Bill Payment,Mobile Number,Bill Payment,BESCOM,CUST03156,24,Female,Patna,Bihar,Android,Indusind Bank,Success,N/A,2024,1,January,8,Monday,2,1,6,0,1,High,2024-01
TXN517837,2024-05-01,20:20:48,1402.01,Shopping,Mobile Number,Shopping,Myntra,CUST02541,39,Female,Nagpur,Maharashtra,Android,Canara Bank,Failed,Insufficient Balance,2024,5,May,1,Wednesday,18,2,20,0,0,High,2024-05
TXN888192,2024-01-04,08:15:19,278.81,Recharge,Mobile Number,Recharge,BSNL,CUST01679,32,Male,Chennai,Tamil Nadu,Ios,Punjab National Bank,Success,N/A,2024,1,January,4,Thursday,1,1,8,0,1,Medium,2024-01
TXN627692,2023-03-09,21:43:31,141.93,Food,UPI Lite,Food,Zomato,CUST01794,57,Female,Visakhapatnam,Andhra Pradesh,Android,Bank Of Baroda,Success,N/A,2023,3,March,9,Thursday,10,1,21,0,1,Low,2023-03
TXN367843,2024-02-15,17:11:59,1208.73,P2P,Mobile Number,P2P,Individual Transfer,CUST07525,28,Male,Bhopal,Madhya Pradesh,Android,Yes Bank,Success,N/A,2024,2,February,15,Thursday,7,1,17,0,1,High,2024-02
TXN717536,2023-12-18,20:41:50,3281.87,Shopping,UPI QR,Shopping,Amazon,CUST02897,35,Male,Kolkata,West Bengal,Android,Jio Payments Bank,Success,N/A,2023,12,December,18,Monday,51,4,20,0,1,High,2023-12
TXN493958,2023-12-30,19:56:38,617.1,Food,UPI QR,Food,BigBasket,CUST00847,55,Male,Ahmedabad,Gujarat,Android,Hdfc Bank,Success,N/A,2023,12,December,30,Saturday,52,4,19,1,1,Medium,2023-12
TXN123844,2024-03-13,10:17:37,3512.18,Shopping,UPI,Shopping,Flipkart,CUST06116,59,Male,Jaipur,Rajasthan,Android,Paytm Payments Bank,Success,N/A,2024,3,March,13,Wednesday,11,1,10,0,1,High,2024-03
TXN526435,2023-11-16,15:25:54,144.82,Recharge,UPI QR,Recharge,BSNL,CUST04924,37,Male,Hyderabad,Telangana,Android,Indusind Bank,Success,N/A,2023,11,November,16,Thursday,46,4,15,0,1,Low,2023-11
TXN309606,2023-03-04,21:08:13,6158.79,Travel,UPI QR,Travel,Uber,CUST03707,35,Male,Pune,Maharashtra,Android,Punjab National Bank,Success,N/A,2023,3,March,4,Saturday,9,1,21,1,1,Very High,2023-03
TXN670767,2023-02-11,19:53:27,631.41,Entertainment,UPI QR,Entertainment,PVR Cinemas,CUST01793,56,Male,Lucknow,Uttar Pradesh,Ios,Jio Payments Bank,Success,N/A,2023,2,February,11,Saturday,6,1,19,1,1,Medium,2023-02
TXN267401,2023-05-08,18:53:34,1464.91,Travel,Mobile Number,Travel,Ola,CUST04500,18,Female,Delhi,Delhi,Android,Indusind Bank,Success,N/A,2023,5,May,8,Monday,19,2,18,0,1,High,2023-05
TXN952136,2023-11-26,11:16:54,916.92,Shopping,UPI ID,Shopping,Nykaa,CUST02949,42,Female,Bhopal,Madhya Pradesh,Ios,Jio Payments Bank,Success,N/A,2023,11,November,26,Sunday,47,4,11,1,1,Medium,2023-11
TXN856123,2024-03-24,14:14:02,1902.17,Shopping,UPI QR,Shopping,Snapdeal,CUST02278,40,Male,Pune,Maharashtra,Android,Kotak Bank,Failed,Bank Server Down,2024,3,March,24,Sunday,12,1,14,1,0,High,2024-03
TXN713126,2024-06-17,21:16:01,1746.38,P2P,UPI ID,P2P,Individual Transfer,CUST03935,38,Male,Delhi,Delhi,Android,Hdfc Bank,Success,N/A,2024,6,June,17,Monday,25,2,21,0,1,High,2024-06
TXN304766,2024-04-23,03:47:58,547.46,Entertainment,UPI QR,Entertainment,PVR Cinemas,CUST04746,39,Female,Jaipur,Rajasthan,Android,Axis Bank,Success,N/A,2024,4,April,23,Tuesday,17,2,3,0,1,Medium,2024-04
TXN345409,2023-01-10,20:31:24,1268.94,Entertainment,UPI QR,Entertainment,BookMyShow,CUST06519,57,Female,Mumbai,Maharashtra,Ios,Icici Bank,Success,N/A,2023,1,January,10,Tuesday,2,1,20,0,1,High,2023-01
TXN914287,2023-03-24,09:01:33,347.55,Food,UPI,Food,Zomato,CUST02278,46,Male,Chennai,Tamil Nadu,Ios,Bank Of Baroda,Success,N/A,2023,3,March,24,Friday,12,1,9,0,1,Medium,2023-03
TXN817900,2023-11-02,11:52:12,2594.64,Travel,UPI QR,Travel,Uber,CUST02277,45,Female,Pune,Maharashtra,Ios,Hdfc Bank,Success,N/A,2023,11,November,2,Thursday,44,4,11,0,1,High,2023-11
TXN104714,2023-05-27,22:09:02,656.99,Food,UPI QR,Food,BigBasket,CUST01733,41,Male,Indore,Madhya Pradesh,Android,Sbi,Success,N/A,2023,5,May,27,Saturday,21,2,22,1,1,Medium,2023-05
TXN515183,2023-09-26,02:39:11,836.9,Food,UPI,Food,McDonald's,CUST05021,44,Male,Mumbai,Maharashtra,Ios,Hdfc Bank,Success,N/A,2023,9,September,26,Tuesday,39,3,2,0,1,Medium,2023-09
TXN816651,2023-05-07,11:28:46,1235.66,Bill Payment,UPI QR,Bill Payment,Airtel,CUST04657,40,Male,Mumbai,Maharashtra,Android,Jio Payments Bank,Success,N/A,2023,5,May,7,Sunday,18,2,11,1,1,High,2023-05
TXN549187,2023-03-20,11:28:51,2621.52,Shopping,UPI,Shopping,Amazon,CUST00503,26,Male,Ahmedabad,Gujarat,Android,Kotak Bank,Success,N/A,2023,3,March,20,Monday,12,1,11,0,1,High,2023-03
TXN906042,2023-10-11,11:06:41,446.57,Recharge,UPI Lite,Recharge,Unknown Merchant,CUST02589,42,Female,Chennai,Tamil Nadu,Android,Canara Bank,Success,N/A,2023,10,October,11,Wednesday,41,4,11,0,1,Medium,2023-10
TXN313675,2023-08-03,00:12:12,80.46,Recharge,UPI Lite,Recharge,Jio,CUST01599,42,Female,Indore,Madhya Pradesh,Ios,Yes Bank,Success,N/A,2023,8,August,3,Thursday,31,3,0,0,1,Low,2023-08
TXN748799,2023-08-24,18:23:25,182.32,Food,UPI QR,Food,Cafe Coffee Day,CUST05447,20,Male,Mumbai,Maharashtra,Android,Indusind Bank,Success,N/A,2023,8,August,24,Thursday,34,3,18,0,1,Low,2023-08
TXN440003,2024-05-02,16:18:03,1643.52,Travel,Mobile Number,Travel,IRCTC,CUST05097,30,Female,Delhi,Delhi,Android,Kotak Bank,Success,N/A,2024,5,May,2,Thursday,18,2,16,0,1,High,2024-05
TXN627116,2023-07-06,15:21:42,2422.85,Travel,Mobile Number,Travel,IRCTC,CUST00156,39,Female,Ahmedabad,Gujarat,Android,Punjab National Bank,Success,N/A,2023,7,July,6,Thursday,27,3,15,0,1,High,2023-07
TXN253625,2023-09-28,20:01:57,2613.34,Travel,UPI ID,Travel,OYO,CUST07783,61,Male,Hyderabad,Telangana,Ios,Punjab National Bank,Success,N/A,2023,9,September,28,Thursday,39,3,20,0,1,High,2023-09
TXN656658,2024-06-01,16:50:20,2938.47,Shopping,UPI QR,Shopping,Nykaa,CUST05985,18,Female,Delhi,Delhi,Ios,Sbi,Success,N/A,2024,6,June,1,Saturday,22,2,16,1,1,High,2024-06
TXN270981,2024-02-03,17:54:46,916.77,Bill Payment,UPI Lite,Bill Payment,Airtel,CUST06150,48,Female,Surat,Gujarat,Android,Hdfc Bank,Success,N/A,2024,2,February,3,Saturday,5,1,17,1,1,Medium,2024-02
TXN400635,2023-07-06,23:35:17,437.12,Food,UPI ID,Food,McDonald's,CUST05333,41,Male,Surat,Gujarat,Android,Jio Payments Bank,Success,N/A,2023,7,July,6,Thursday,27,3,23,0,1,Medium,2023-07
TXN711988,2024-02-22,10:32:52,1664.17,Bill Payment,UPI ID,Bill Payment,BESCOM,CUST07736,59,Male,Mumbai,Maharashtra,Android,Paytm Payments Bank,Success,N/A,2024,2,February,22,Thursday,8,1,10,0,1,High,2024-02
TXN360878,2023-10-26,13:13:49,182.06,Recharge,UPI ID,Recharge,Jio,CUST03025,28,Male,Pune,Maharashtra,Android,Bank Of Baroda,Success,N/A,2023,10,October,26,Thursday,43,4,13,0,1,Low,2023-10
TXN678310,2023-08-20,17:38:05,1931.01,Travel,UPI QR,Travel,OYO,CUST04165,43,Male,Chennai,Tamil Nadu,Ios,Icici Bank,Success,N/A,2023,8,August,20,Sunday,33,3,17,1,1,High,2023-08
TXN541109,2023-07-27,00:53:44,383.28,Food,UPI Lite,Food,BigBasket,CUST03165,33,Female,Hyderabad,Telangana,Ios,Canara Bank,Success,N/A,2023,7,July,27,Thursday,30,3,0,0,1,Medium,2023-07
TXN881053,2023-10-13,16:46:20,518.97,Entertainment,UPI QR,Entertainment,Netflix,CUST07628,41,Male,Delhi,Delhi,Android,Paytm Payments Bank,Success,N/A,2023,10,October,13,Friday,41,4,16,0,1,Medium,2023-10
TXN432261,2023-02-17,17:39:42,429.41,Food,UPI QR,Food,BigBasket,CUST00848,56,Male,Hyderabad,Telangana,Ios,Indusind Bank,Success,N/A,2023,2,February,17,Friday,7,1,17,0,1,Medium,2023-02
TXN205954,2024-02-28,18:04:20,1138.16,Food,UPI QR,Food,Swiggy,CUST06013,46,Male,Lucknow,Uttar Pradesh,Android,Jio Payments Bank,Success,N/A,2024,2,February,28,Wednesday,9,1,18,0,1,High,2024-02
TXN500781,2024-02-27,15:22:56,281.42,Recharge,UPI QR,Recharge,Jio,CUST07609,22,Male,Kolkata,West Bengal,Android,Paytm Payments Bank,Failed,Invalid UPI PIN,2024,2,February,27,Tuesday,9,1,15,0,0,Medium,2024-02
TXN649758,2023-11-08,06:03:52,1229.06,Utilities,UPI ID,Utilities,Water Board,CUST07033,31,Male,Kolkata,West Bengal,Android,Sbi,Success,N/A,2023,11,November,8,Wednesday,45,4,6,0,1,High,2023-11
TXN325237,2024-06-22,22:07:56,205.91,Food,UPI ID,Food,McDonald's,CUST05605,43,Male,Hyderabad,Telangana,Android,Paytm Payments Bank,Success,N/A,2024,6,June,22,Saturday,25,2,22,1,1,Medium,2024-06
TXN539929,2023-05-25,08:36:39,535.48,Shopping,UPI ID,Shopping,Myntra,CUST03719,47,Male,Hyderabad,Telangana,Ios,Icici Bank,Success,N/A,2023,5,May,25,Thursday,21,2,8,0,1,Medium,2023-05
TXN869292,2023-05-10,23:19:52,538.2,Food,Mobile Number,Food,BigBasket,CUST01983,21,Female,Bangalore,Karnataka,Android,Indusind Bank,Success,N/A,2023,5,May,10,Wednesday,19,2,23,0,1,Medium,2023-05
TXN396517,2023-09-15,18:40:33,2171.47,Recharge,UPI QR,Recharge,BSNL,CUST01319,40,Male,Mumbai,Maharashtra,Android,Canara Bank,Success,N/A,2023,9,September,15,Friday,37,3,18,0,1,High,2023-09
TXN826083,2024-03-12,06:10:31,3530.33,P2P,UPI QR,P2P,Individual Transfer,CUST03247,25,Male,Delhi,Delhi,Android,Hdfc Bank,Success,N/A,2024,3,March,12,Tuesday,11,1,6,0,1,High,2024-03
TXN740573,2023-06-11,17:39:57,327.49,Entertainment,UPI QR,Entertainment,Spotify,CUST01684,37,Male,Chandigarh,Punjab,Ios,Jio Payments Bank,Success,N/A,2023,6,June,11,Sunday,23,2,17,1,1,Medium,2023-06
TXN825735,2024-03-18,20:40:12,3632.81,Travel,UPI QR,Travel,Uber,CUST06249,57,Female,Mumbai,Maharashtra,Android,Indusind Bank,Success,N/A,2024,3,March,18,Monday,12,1,20,0,1,High,2024-03
TXN630853,2024-04-25,18:10:26,2562.89,Travel,UPI,Travel,IRCTC,CUST05418,36,Female,Mumbai,Maharashtra,Android,Axis Bank,Success,N/A,2024,4,April,25,Thursday,17,2,18,0,1,High,2024-04
TXN587639,2023-09-27,05:16:28,511.63,Food,UPI Lite,Food,Domino's,CUST04037,50,Male,Delhi,Delhi,Android,Axis Bank,Success,N/A,2023,9,September,27,Wednesday,39,3,5,0,1,Medium,2023-09
TXN154805,2023-06-24,10:06:31,369.03,Food,UPI ID,Food,Swiggy,CUST03624,42,Female,Delhi,Delhi,Android,Punjab National Bank,Success,N/A,2023,6,June,24,Saturday,25,2,10,1,1,Medium,2023-06
TXN733686,2023-07-30,23:11:39,607.63,Food,UPI ID,Food,Zomato,CUST00027,45,Female,Chandigarh,Punjab,Android,Indusind Bank,Success,N/A,2023,7,July,30,Sunday,30,3,23,1,1,Medium,2023-07
TXN865642,2023-12-15,00:32:45,410.73,Food,UPI QR,Food,Swiggy,CUST04509,27,Female,Delhi,Delhi,Android,Canara Bank,Success,N/A,2023,12,December,15,Friday,50,4,0,0,1,Medium,2023-12
TXN700370,2023-03-16,12:12:15,3709.22,P2P,UPI ID,P2P,Individual Transfer,CUST07777,55,Male,Chennai,Tamil Nadu,Android,Axis Bank,Success,N/A,2023,3,March,16,Thursday,11,1,12,0,1,High,2023-03
TXN890757,2023-10-30,15:26:36,515.97,Food,UPI Lite,Food,Zomato,CUST01503,36,Female,Hyderabad,Telangana,Android,Canara Bank,Success,N/A,2023,10,October,30,Monday,44,4,15,0,1,Medium,2023-10
TXN681168,2023-02-12,13:59:42,177.17,Food,UPI QR,Food,Cafe Coffee Day,CUST05585,23,Male,Coimbatore,Tamil Nadu,Ios,Icici Bank,Success,N/A,2023,2,February,12,Sunday,6,1,13,1,1,Low,2023-02
TXN369626,2023-07-02,14:51:22,562.75,Utilities,UPI QR,Utilities,Internet Provider,CUST07648,61,Male,Mumbai,Maharashtra,Ios,Sbi,Success,N/A,2023,7,July,2,Sunday,26,3,14,1,1,Medium,2023-07
TXN572189,2023-06-18,18:09:10,86.93,Recharge,UPI ID,Recharge,BSNL,CUST03698,26,Male,Surat,Gujarat,Android,Indusind Bank,Success,N/A,2023,6,June,18,Sunday,24,2,18,1,1,Low,2023-06
TXN920030,2023-05-05,15:01:53,4029.32,Shopping,Mobile Number,Shopping,Flipkart,CUST03574,37,Male,Hyderabad,Telangana,Android,Jio Payments Bank,Success,N/A,2023,5,May,5,Friday,18,2,15,0,1,High,2023-05
TXN851107,2024-03-20,12:42:36,1508.8,P2P,Mobile Number,P2P,Individual Transfer,CUST02536,34,Male,Mumbai,Maharashtra,Android,Yes Bank,Success,N/A,2024,3,March,20,Wednesday,12,1,12,0,1,High,2024-03
TXN124520,2024-04-18,22:19:08,4153.12,Shopping,UPI Lite,Shopping,Snapdeal,CUST06020,53,Male,Kolkata,West Bengal,Android,Hdfc Bank,Success,N/A,2024,4,April,18,Thursday,16,2,22,0,1,High,2024-04
TXN568664,2023-01-20,20:07:46,405.45,Recharge,UPI ID,Recharge,Jio,CUST00065,38,Male,Delhi,Delhi,Android,Icici Bank,Success,N/A,2023,1,January,20,Friday,3,1,20,0,1,Medium,2023-01
TXN142193,2023-02-11,10:44:43,203.79,Food,UPI,Food,McDonald's,CUST04862,20,Male,Delhi,Delhi,Android,Kotak Bank,Success,N/A,2023,2,February,11,Saturday,6,1,10,1,1,Medium,2023-02
TXN804873,2024-01-25,18:16:09,1599.2,P2P,UPI QR,P2P,Individual Transfer,CUST03821,59,Male,Delhi,Delhi,Android,Bank Of Baroda,Success,N/A,2024,1,January,25,Thursday,4,1,18,0,1,High,2024-01
TXN591880,2023-01-31,19:03:08,975.17,Entertainment,UPI ID,Entertainment,PVR Cinemas,CUST06887,20,Male,Surat,Gujarat,Android,Yes Bank,Success,N/A,2023,1,January,31,Tuesday,5,1,19,0,1,Medium,2023-01
TXN956277,2023-02-11,11:42:34,150.93,Food,UPI Lite,Food,Zomato,CUST00691,34,Male,Ahmedabad,Gujarat,Ios,Indusind Bank,Success,N/A,2023,2,February,11,Saturday,6,1,11,1,1,Low,2023-02
TXN383434,2023-04-17,16:50:49,439.03,Bill Payment,UPI ID,Bill Payment,MSEDCL,CUST01303,61,Male,Bangalore,Karnataka,Android,Indusind Bank,Success,N/A,2023,4,April,17,Monday,16,2,16,0,1,Medium,2023-04
TXN179747,2024-06-14,20:11:44,457.12,Utilities,Mobile Number,Utilities,Water Board,CUST04904,62,Male,Delhi,Delhi,Ios,Kotak Bank,Success,N/A,2024,6,June,14,Friday,24,2,20,0,1,Medium,2024-06
